SST;Year;Colony;Species
5.555854527;2033;Hjelmsoya;Atlantic puffin
5.379021183;2034;Hjelmsoya;Atlantic puffin
6.08521028;2035;Hjelmsoya;Atlantic puffin
6.076317955;2036;Hjelmsoya;Atlantic puffin
5.707918596;2037;Hjelmsoya;Atlantic puffin
6.352674294;2038;Hjelmsoya;Atlantic puffin
5.593397625;2039;Hjelmsoya;Atlantic puffin
6.32028188;2040;Hjelmsoya;Atlantic puffin
6.507604041;2041;Hjelmsoya;Atlantic puffin
6.081286682;2042;Hjelmsoya;Atlantic puffin
6.145039185;2043;Hjelmsoya;Atlantic puffin
5.86181377;2044;Hjelmsoya;Atlantic puffin
5.91426625;2045;Hjelmsoya;Atlantic puffin
6.200312918;2046;Hjelmsoya;Atlantic puffin
6.19745283;2047;Hjelmsoya;Atlantic puffin
6.587885624;2048;Hjelmsoya;Atlantic puffin
6.81669761;2049;Hjelmsoya;Atlantic puffin
6.64969253;2050;Hjelmsoya;Atlantic puffin
4.827876456;1950;Hornoya;Atlantic puffin
4.218659506;1951;Hornoya;Atlantic puffin
3.934927655;1952;Hornoya;Atlantic puffin
4.280704575;1953;Hornoya;Atlantic puffin
5.049181139;1954;Hornoya;Atlantic puffin
4.853020302;1955;Hornoya;Atlantic puffin
4.011192878;1956;Hornoya;Atlantic puffin
3.833858337;1957;Hornoya;Atlantic puffin
3.792877553;1958;Hornoya;Atlantic puffin
3.617256497;1959;Hornoya;Atlantic puffin
4.100266869;1960;Hornoya;Atlantic puffin
3.857712284;1961;Hornoya;Atlantic puffin
3.854670538;1962;Hornoya;Atlantic puffin
4.105020869;1963;Hornoya;Atlantic puffin
3.645828075;1964;Hornoya;Atlantic puffin
4.038175244;1965;Hornoya;Atlantic puffin
3.49922991;1966;Hornoya;Atlantic puffin
3.598719917;1967;Hornoya;Atlantic puffin
3.683112791;1968;Hornoya;Atlantic puffin
3.497592188;1969;Hornoya;Atlantic puffin
3.411878439;1970;Hornoya;Atlantic puffin
3.090881444;1971;Hornoya;Atlantic puffin
3.058199527;1972;Hornoya;Atlantic puffin
4.307268964;1973;Hornoya;Atlantic puffin
3.805013426;1974;Hornoya;Atlantic puffin
3.710914965;1975;Hornoya;Atlantic puffin
3.680956491;1976;Hornoya;Atlantic puffin
3.406791473;1977;Hornoya;Atlantic puffin
4.773165562;1978;Hornoya;Atlantic puffin
4.343479312;1979;Hornoya;Atlantic puffin
4.827876456;1980;Hornoya;Atlantic puffin
4.218659506;1981;Hornoya;Atlantic puffin
3.934927655;1982;Hornoya;Atlantic puffin
4.280704575;1983;Hornoya;Atlantic puffin
5.049181139;1984;Hornoya;Atlantic puffin
4.853020302;1985;Hornoya;Atlantic puffin
4.011192878;1986;Hornoya;Atlantic puffin
3.833858337;1987;Hornoya;Atlantic puffin
3.792877553;1988;Hornoya;Atlantic puffin
3.617256497;1989;Hornoya;Atlantic puffin
4.100266869;1990;Hornoya;Atlantic puffin
3.857712284;1991;Hornoya;Atlantic puffin
3.854670538;1992;Hornoya;Atlantic puffin
4.105020869;1993;Hornoya;Atlantic puffin
3.645828075;1994;Hornoya;Atlantic puffin
4.038175244;1995;Hornoya;Atlantic puffin
3.49922991;1996;Hornoya;Atlantic puffin
3.598719917;1997;Hornoya;Atlantic puffin
3.683112791;1998;Hornoya;Atlantic puffin
3.497592188;1999;Hornoya;Atlantic puffin
3.411878439;2000;Hornoya;Atlantic puffin
3.090881444;2001;Hornoya;Atlantic puffin
3.058199527;2002;Hornoya;Atlantic puffin
4.307268964;2003;Hornoya;Atlantic puffin
3.805013426;2004;Hornoya;Atlantic puffin
3.710914965;2005;Hornoya;Atlantic puffin
3.680956491;2006;Hornoya;Atlantic puffin
3.406791473;2007;Hornoya;Atlantic puffin
4.773165562;2008;Hornoya;Atlantic puffin
4.343479312;2009;Hornoya;Atlantic puffin
4.827876456;2010;Hornoya;Atlantic puffin
4.218659506;2011;Hornoya;Atlantic puffin
3.934927655;2012;Hornoya;Atlantic puffin
4.280704575;2013;Hornoya;Atlantic puffin
5.049181139;2014;Hornoya;Atlantic puffin
4.853020302;2015;Hornoya;Atlantic puffin
4.011192878;2016;Hornoya;Atlantic puffin
3.833858337;2017;Hornoya;Atlantic puffin
3.792877553;2018;Hornoya;Atlantic puffin
3.617256497;2019;Hornoya;Atlantic puffin
4.100266869;2020;Hornoya;Atlantic puffin
4.727258008;2021;Hornoya;Atlantic puffin
4.442912211;2022;Hornoya;Atlantic puffin
3.849415703;2023;Hornoya;Atlantic puffin
5.084417288;2024;Hornoya;Atlantic puffin
5.618344697;2025;Hornoya;Atlantic puffin
5.716330412;2026;Hornoya;Atlantic puffin
5.324484989;2027;Hornoya;Atlantic puffin
5.513208236;2028;Hornoya;Atlantic puffin
4.704609864;2029;Hornoya;Atlantic puffin
5.155995364;2030;Hornoya;Atlantic puffin
5.025093665;2031;Hornoya;Atlantic puffin
4.362509111;2032;Hornoya;Atlantic puffin
4.73969094;2033;Hornoya;Atlantic puffin
4.457434697;2034;Hornoya;Atlantic puffin
5.212357664;2035;Hornoya;Atlantic puffin
5.45650813;2036;Hornoya;Atlantic puffin
5.010516379;2037;Hornoya;Atlantic puffin
5.577098621;2038;Hornoya;Atlantic puffin
4.761408491;2039;Hornoya;Atlantic puffin
5.889954208;2040;Hornoya;Atlantic puffin
5.631752147;2041;Hornoya;Atlantic puffin
5.279222516;2042;Hornoya;Atlantic puffin
5.574330102;2043;Hornoya;Atlantic puffin
5.375167403;2044;Hornoya;Atlantic puffin
5.587239959;2045;Hornoya;Atlantic puffin
5.549397896;2046;Hornoya;Atlantic puffin
5.659321169;2047;Hornoya;Atlantic puffin
5.625285285;2048;Hornoya;Atlantic puffin
5.937306344;2049;Hornoya;Atlantic puffin
6.019489702;2050;Hornoya;Atlantic puffin
7.333357038;1950;Rost;Atlantic puffin
7.624476735;1951;Rost;Atlantic puffin
7.042587851;1952;Rost;Atlantic puffin
7.333630393;1953;Rost;Atlantic puffin
7.887201334;1954;Rost;Atlantic puffin
7.749615979;1955;Rost;Atlantic puffin
6.904932468;1956;Rost;Atlantic puffin
6.531706297;1957;Rost;Atlantic puffin
6.841364473;1958;Rost;Atlantic puffin
7.556443657;1959;Rost;Atlantic puffin
7.281430077;1960;Rost;Atlantic puffin
6.543774191;1961;Rost;Atlantic puffin
7.04459588;1962;Rost;Atlantic puffin
6.968772484;1963;Rost;Atlantic puffin
6.517252837;1964;Rost;Atlantic puffin
7.32706722;1965;Rost;Atlantic puffin
7.14093149;1966;Rost;Atlantic puffin
7.261649618;1967;Rost;Atlantic puffin
6.732563649;1968;Rost;Atlantic puffin
7.029881472;1969;Rost;Atlantic puffin
6.767968632;1970;Rost;Atlantic puffin
6.852731082;1971;Rost;Atlantic puffin
6.611688202;1972;Rost;Atlantic puffin
6.960908166;1973;Rost;Atlantic puffin
6.546337713;1974;Rost;Atlantic puffin
7.224086005;1975;Rost;Atlantic puffin
6.855370981;1976;Rost;Atlantic puffin
7.052630828;1977;Rost;Atlantic puffin
7.808816308;1978;Rost;Atlantic puffin
7.506369612;1979;Rost;Atlantic puffin
7.333357038;1980;Rost;Atlantic puffin
7.624476735;1981;Rost;Atlantic puffin
7.042587851;1982;Rost;Atlantic puffin
7.333630393;1983;Rost;Atlantic puffin
7.887201334;1984;Rost;Atlantic puffin
7.749615979;1985;Rost;Atlantic puffin
6.904932468;1986;Rost;Atlantic puffin
6.531706297;1987;Rost;Atlantic puffin
6.841364473;1988;Rost;Atlantic puffin
7.556443657;1989;Rost;Atlantic puffin
7.281430077;1990;Rost;Atlantic puffin
6.543774191;1991;Rost;Atlantic puffin
7.04459588;1992;Rost;Atlantic puffin
6.968772484;1993;Rost;Atlantic puffin
6.517252837;1994;Rost;Atlantic puffin
7.32706722;1995;Rost;Atlantic puffin
7.14093149;1996;Rost;Atlantic puffin
7.261649618;1997;Rost;Atlantic puffin
6.732563649;1998;Rost;Atlantic puffin
7.029881472;1999;Rost;Atlantic puffin
6.767968632;2000;Rost;Atlantic puffin
6.852731082;2001;Rost;Atlantic puffin
6.611688202;2002;Rost;Atlantic puffin
6.960908166;2003;Rost;Atlantic puffin
6.546337713;2004;Rost;Atlantic puffin
7.224086005;2005;Rost;Atlantic puffin
6.855370981;2006;Rost;Atlantic puffin
7.052630828;2007;Rost;Atlantic puffin
7.808816308;2008;Rost;Atlantic puffin
7.506369612;2009;Rost;Atlantic puffin
7.333357038;2010;Rost;Atlantic puffin
7.624476735;2011;Rost;Atlantic puffin
7.042587851;2012;Rost;Atlantic puffin
7.333630393;2013;Rost;Atlantic puffin
7.887201334;2014;Rost;Atlantic puffin
7.749615979;2015;Rost;Atlantic puffin
6.904932468;2016;Rost;Atlantic puffin
6.531706297;2017;Rost;Atlantic puffin
6.841364473;2018;Rost;Atlantic puffin
7.556443657;2019;Rost;Atlantic puffin
7.281430077;2020;Rost;Atlantic puffin
7.679212661;2021;Rost;Atlantic puffin
7.309067668;2022;Rost;Atlantic puffin
7.067950201;2023;Rost;Atlantic puffin
7.835656891;2024;Rost;Atlantic puffin
7.849227652;2025;Rost;Atlantic puffin
8.343702219;2026;Rost;Atlantic puffin
8.107652618;2027;Rost;Atlantic puffin
8.186445526;2028;Rost;Atlantic puffin
7.947540625;2029;Rost;Atlantic puffin
7.412224332;2030;Rost;Atlantic puffin
7.455401152;2031;Rost;Atlantic puffin
7.180023962;2032;Rost;Atlantic puffin
7.841037857;2033;Rost;Atlantic puffin
8.300761811;2034;Rost;Atlantic puffin
7.715790523;2035;Rost;Atlantic puffin
7.540248278;2036;Rost;Atlantic puffin
7.256635422;2037;Rost;Atlantic puffin
8.698444938;2038;Rost;Atlantic puffin
8.158659491;2039;Rost;Atlantic puffin
7.914257032;2040;Rost;Atlantic puffin
7.946362422;2041;Rost;Atlantic puffin
7.588325482;2042;Rost;Atlantic puffin
8.402538979;2043;Rost;Atlantic puffin
8.009289546;2044;Rost;Atlantic puffin
7.964000394;2045;Rost;Atlantic puffin
7.70983597;2046;Rost;Atlantic puffin
7.883304101;2047;Rost;Atlantic puffin
8.214166959;2048;Rost;Atlantic puffin
8.395991937;2049;Rost;Atlantic puffin
8.495582784;2050;Rost;Atlantic puffin
8.075245958;1950;Runde1;Atlantic puffin
8.190707006;1951;Runde1;Atlantic puffin
7.837992556;1952;Runde1;Atlantic puffin
8.184394277;1953;Runde1;Atlantic puffin
8.812227455;1954;Runde1;Atlantic puffin
8.46943557;1955;Runde1;Atlantic puffin
8.20012296;1956;Runde1;Atlantic puffin
7.128836273;1957;Runde1;Atlantic puffin
7.436610517;1958;Runde1;Atlantic puffin
8.006918149;1959;Runde1;Atlantic puffin
7.742314887;1960;Runde1;Atlantic puffin
7.182303695;1961;Runde1;Atlantic puffin
7.692710135;1962;Runde1;Atlantic puffin
7.759950393;1963;Runde1;Atlantic puffin
7.281647563;1964;Runde1;Atlantic puffin
8.311589523;1965;Runde1;Atlantic puffin
8.013609;1966;Runde1;Atlantic puffin
8.267675669;1967;Runde1;Atlantic puffin
7.445813329;1968;Runde1;Atlantic puffin
7.788153521;1969;Runde1;Atlantic puffin
7.724162702;1970;Runde1;Atlantic puffin
7.625533094;1971;Runde1;Atlantic puffin
7.301312535;1972;Runde1;Atlantic puffin
7.644838585;1973;Runde1;Atlantic puffin
7.713971156;1974;Runde1;Atlantic puffin
7.608146489;1975;Runde1;Atlantic puffin
7.332692106;1976;Runde1;Atlantic puffin
7.660283961;1977;Runde1;Atlantic puffin
8.453013162;1978;Runde1;Atlantic puffin
8.169249766;1979;Runde1;Atlantic puffin
8.075245958;1980;Runde1;Atlantic puffin
8.190707006;1981;Runde1;Atlantic puffin
7.837992556;1982;Runde1;Atlantic puffin
8.184394277;1983;Runde1;Atlantic puffin
8.812227455;1984;Runde1;Atlantic puffin
8.46943557;1985;Runde1;Atlantic puffin
8.20012296;1986;Runde1;Atlantic puffin
7.128836273;1987;Runde1;Atlantic puffin
7.436610517;1988;Runde1;Atlantic puffin
8.006918149;1989;Runde1;Atlantic puffin
7.742314887;1990;Runde1;Atlantic puffin
7.182303695;1991;Runde1;Atlantic puffin
7.692710135;1992;Runde1;Atlantic puffin
7.759950393;1993;Runde1;Atlantic puffin
7.281647563;1994;Runde1;Atlantic puffin
8.311589523;1995;Runde1;Atlantic puffin
8.013609;1996;Runde1;Atlantic puffin
8.267675669;1997;Runde1;Atlantic puffin
7.445813329;1998;Runde1;Atlantic puffin
7.788153521;1999;Runde1;Atlantic puffin
7.724162702;2000;Runde1;Atlantic puffin
7.625533094;2001;Runde1;Atlantic puffin
7.301312535;2002;Runde1;Atlantic puffin
7.644838585;2003;Runde1;Atlantic puffin
7.713971156;2004;Runde1;Atlantic puffin
7.608146489;2005;Runde1;Atlantic puffin
7.332692106;2006;Runde1;Atlantic puffin
7.660283961;2007;Runde1;Atlantic puffin
8.453013162;2008;Runde1;Atlantic puffin
8.169249766;2009;Runde1;Atlantic puffin
8.075245958;2010;Runde1;Atlantic puffin
8.190707006;2011;Runde1;Atlantic puffin
7.837992556;2012;Runde1;Atlantic puffin
8.184394277;2013;Runde1;Atlantic puffin
8.812227455;2014;Runde1;Atlantic puffin
8.46943557;2015;Runde1;Atlantic puffin
8.20012296;2016;Runde1;Atlantic puffin
7.128836273;2017;Runde1;Atlantic puffin
7.436610517;2018;Runde1;Atlantic puffin
8.006918149;2019;Runde1;Atlantic puffin
7.742314887;2020;Runde1;Atlantic puffin
8.178230215;2021;Runde1;Atlantic puffin
8.143309322;2022;Runde1;Atlantic puffin
7.596193196;2023;Runde1;Atlantic puffin
8.387141382;2024;Runde1;Atlantic puffin
8.976987868;2025;Runde1;Atlantic puffin
9.190861429;2026;Runde1;Atlantic puffin
8.61829653;2027;Runde1;Atlantic puffin
9.143867778;2028;Runde1;Atlantic puffin
8.334153559;2029;Runde1;Atlantic puffin
7.980647003;2030;Runde1;Atlantic puffin
8.495366836;2031;Runde1;Atlantic puffin
7.818312867;2032;Runde1;Atlantic puffin
8.605392839;2033;Runde1;Atlantic puffin
8.459722257;2034;Runde1;Atlantic puffin
8.471748995;2035;Runde1;Atlantic puffin
8.457537478;2036;Runde1;Atlantic puffin
8.093754905;2037;Runde1;Atlantic puffin
9.204361355;2038;Runde1;Atlantic puffin
8.946160073;2039;Runde1;Atlantic puffin
8.361397765;2040;Runde1;Atlantic puffin
8.435595909;2041;Runde1;Atlantic puffin
8.316529513;2042;Runde1;Atlantic puffin
9.065603475;2043;Runde1;Atlantic puffin
9.260453586;2044;Runde1;Atlantic puffin
8.705182718;2045;Runde1;Atlantic puffin
8.081487469;2046;Runde1;Atlantic puffin
8.449948816;2047;Runde1;Atlantic puffin
8.689990543;2048;Runde1;Atlantic puffin
8.4522006;2049;Runde1;Atlantic puffin
9.529240885;2050;Runde1;Atlantic puffin
7.332247651;1950;Sklinna1;Atlantic puffin
7.825072198;1951;Sklinna1;Atlantic puffin
7.439263515;1952;Sklinna1;Atlantic puffin
7.892801751;1953;Sklinna1;Atlantic puffin
8.226814527;1954;Sklinna1;Atlantic puffin
7.898038732;1955;Sklinna1;Atlantic puffin
7.38672673;1956;Sklinna1;Atlantic puffin
6.541110346;1957;Sklinna1;Atlantic puffin
7.077949371;1958;Sklinna1;Atlantic puffin
7.651192094;1959;Sklinna1;Atlantic puffin
7.637960936;1960;Sklinna1;Atlantic puffin
6.742328517;1961;Sklinna1;Atlantic puffin
7.114652699;1962;Sklinna1;Atlantic puffin
7.238130511;1963;Sklinna1;Atlantic puffin
6.619080313;1964;Sklinna1;Atlantic puffin
7.773123895;1965;Sklinna1;Atlantic puffin
7.582222183;1966;Sklinna1;Atlantic puffin
7.715659182;1967;Sklinna1;Atlantic puffin
6.868008031;1968;Sklinna1;Atlantic puffin
7.182760837;1969;Sklinna1;Atlantic puffin
7.197845362;1970;Sklinna1;Atlantic puffin
6.983575867;1971;Sklinna1;Atlantic puffin
6.880451722;1972;Sklinna1;Atlantic puffin
7.064561163;1973;Sklinna1;Atlantic puffin
6.720867269;1974;Sklinna1;Atlantic puffin
7.267742402;1975;Sklinna1;Atlantic puffin
6.95749721;1976;Sklinna1;Atlantic puffin
7.179970152;1977;Sklinna1;Atlantic puffin
7.718975091;1978;Sklinna1;Atlantic puffin
7.438458067;1979;Sklinna1;Atlantic puffin
7.332247651;1980;Sklinna1;Atlantic puffin
7.825072198;1981;Sklinna1;Atlantic puffin
7.439263515;1982;Sklinna1;Atlantic puffin
7.892801751;1983;Sklinna1;Atlantic puffin
8.226814527;1984;Sklinna1;Atlantic puffin
7.898038732;1985;Sklinna1;Atlantic puffin
7.38672673;1986;Sklinna1;Atlantic puffin
6.541110346;1987;Sklinna1;Atlantic puffin
7.077949371;1988;Sklinna1;Atlantic puffin
7.651192094;1989;Sklinna1;Atlantic puffin
7.637960936;1990;Sklinna1;Atlantic puffin
6.742328517;1991;Sklinna1;Atlantic puffin
7.114652699;1992;Sklinna1;Atlantic puffin
7.238130511;1993;Sklinna1;Atlantic puffin
6.619080313;1994;Sklinna1;Atlantic puffin
7.773123895;1995;Sklinna1;Atlantic puffin
7.582222183;1996;Sklinna1;Atlantic puffin
7.715659182;1997;Sklinna1;Atlantic puffin
6.868008031;1998;Sklinna1;Atlantic puffin
7.182760837;1999;Sklinna1;Atlantic puffin
7.197845362;2000;Sklinna1;Atlantic puffin
6.983575867;2001;Sklinna1;Atlantic puffin
6.880451722;2002;Sklinna1;Atlantic puffin
7.064561163;2003;Sklinna1;Atlantic puffin
6.720867269;2004;Sklinna1;Atlantic puffin
7.267742402;2005;Sklinna1;Atlantic puffin
6.95749721;2006;Sklinna1;Atlantic puffin
7.179970152;2007;Sklinna1;Atlantic puffin
7.718975091;2008;Sklinna1;Atlantic puffin
7.438458067;2009;Sklinna1;Atlantic puffin
7.332247651;2010;Sklinna1;Atlantic puffin
7.825072198;2011;Sklinna1;Atlantic puffin
7.439263515;2012;Sklinna1;Atlantic puffin
7.892801751;2013;Sklinna1;Atlantic puffin
8.226814527;2014;Sklinna1;Atlantic puffin
7.898038732;2015;Sklinna1;Atlantic puffin
7.38672673;2016;Sklinna1;Atlantic puffin
6.541110346;2017;Sklinna1;Atlantic puffin
7.077949371;2018;Sklinna1;Atlantic puffin
7.651192094;2019;Sklinna1;Atlantic puffin
7.637960936;2020;Sklinna1;Atlantic puffin
7.899806055;2021;Sklinna1;Atlantic puffin
7.611920357;2022;Sklinna1;Atlantic puffin
7.100810219;2023;Sklinna1;Atlantic puffin
8.118585157;2024;Sklinna1;Atlantic puffin
8.334629678;2025;Sklinna1;Atlantic puffin
8.679653596;2026;Sklinna1;Atlantic puffin
8.137278353;2027;Sklinna1;Atlantic puffin
8.485326855;2028;Sklinna1;Atlantic puffin
7.925786446;2029;Sklinna1;Atlantic puffin
7.727478538;2030;Sklinna1;Atlantic puffin
7.738323004;2031;Sklinna1;Atlantic puffin
7.545983391;2032;Sklinna1;Atlantic puffin
8.176843324;2033;Sklinna1;Atlantic puffin
8.264039003;2034;Sklinna1;Atlantic puffin
7.894575302;2035;Sklinna1;Atlantic puffin
7.823681566;2036;Sklinna1;Atlantic puffin
7.505636064;2037;Sklinna1;Atlantic puffin
9.049426268;2038;Sklinna1;Atlantic puffin
8.723369624;2039;Sklinna1;Atlantic puffin
8.027605685;2040;Sklinna1;Atlantic puffin
8.127515391;2041;Sklinna1;Atlantic puffin
7.833236651;2042;Sklinna1;Atlantic puffin
8.537663085;2043;Sklinna1;Atlantic puffin
8.523558973;2044;Sklinna1;Atlantic puffin
8.264020213;2045;Sklinna1;Atlantic puffin
7.835258011;2046;Sklinna1;Atlantic puffin
8.047745832;2047;Sklinna1;Atlantic puffin
8.446713485;2048;Sklinna1;Atlantic puffin
8.315400925;2049;Sklinna1;Atlantic puffin
9.020438019;2050;Sklinna1;Atlantic puffin
1.833276367;1950;Bjornoya;Brunnichs guillemot
1.287113444;1951;Bjornoya;Brunnichs guillemot
1.39683431;1952;Bjornoya;Brunnichs guillemot
1.060042318;1953;Bjornoya;Brunnichs guillemot
1.778894043;1954;Bjornoya;Brunnichs guillemot
1.997786458;1955;Bjornoya;Brunnichs guillemot
-0.337398275;1956;Bjornoya;Brunnichs guillemot
0.043583171;1957;Bjornoya;Brunnichs guillemot
-0.333003743;1958;Bjornoya;Brunnichs guillemot
-2.32976888;1959;Bjornoya;Brunnichs guillemot
0.391483561;1960;Bjornoya;Brunnichs guillemot
-1.104040527;1961;Bjornoya;Brunnichs guillemot
0.35402832;1962;Bjornoya;Brunnichs guillemot
1.165917969;1963;Bjornoya;Brunnichs guillemot
0.498132324;1964;Bjornoya;Brunnichs guillemot
0.612919108;1965;Bjornoya;Brunnichs guillemot
0.06081543;1966;Bjornoya;Brunnichs guillemot
-0.876806641;1967;Bjornoya;Brunnichs guillemot
1.187381999;1968;Bjornoya;Brunnichs guillemot
0.754479981;1969;Bjornoya;Brunnichs guillemot
1.110253906;1970;Bjornoya;Brunnichs guillemot
-0.367590332;1971;Bjornoya;Brunnichs guillemot
-1.651363118;1972;Bjornoya;Brunnichs guillemot
-1.193924967;1973;Bjornoya;Brunnichs guillemot
-2.597306315;1974;Bjornoya;Brunnichs guillemot
-2.198421224;1975;Bjornoya;Brunnichs guillemot
0.61949056;1976;Bjornoya;Brunnichs guillemot
-1.795324707;1977;Bjornoya;Brunnichs guillemot
1.229618327;1978;Bjornoya;Brunnichs guillemot
0.932702637;1979;Bjornoya;Brunnichs guillemot
1.833276367;1980;Bjornoya;Brunnichs guillemot
1.287113444;1981;Bjornoya;Brunnichs guillemot
1.39683431;1982;Bjornoya;Brunnichs guillemot
1.060042318;1983;Bjornoya;Brunnichs guillemot
1.778894043;1984;Bjornoya;Brunnichs guillemot
1.997786458;1985;Bjornoya;Brunnichs guillemot
-0.337398275;1986;Bjornoya;Brunnichs guillemot
0.043583171;1987;Bjornoya;Brunnichs guillemot
-0.333003743;1988;Bjornoya;Brunnichs guillemot
-2.32976888;1989;Bjornoya;Brunnichs guillemot
0.391483561;1990;Bjornoya;Brunnichs guillemot
-1.104040527;1991;Bjornoya;Brunnichs guillemot
0.35402832;1992;Bjornoya;Brunnichs guillemot
1.165917969;1993;Bjornoya;Brunnichs guillemot
0.498132324;1994;Bjornoya;Brunnichs guillemot
0.612919108;1995;Bjornoya;Brunnichs guillemot
0.06081543;1996;Bjornoya;Brunnichs guillemot
-0.876806641;1997;Bjornoya;Brunnichs guillemot
1.187381999;1998;Bjornoya;Brunnichs guillemot
0.754479981;1999;Bjornoya;Brunnichs guillemot
1.110253906;2000;Bjornoya;Brunnichs guillemot
-0.367590332;2001;Bjornoya;Brunnichs guillemot
-1.651363118;2002;Bjornoya;Brunnichs guillemot
-1.193924967;2003;Bjornoya;Brunnichs guillemot
-2.597306315;2004;Bjornoya;Brunnichs guillemot
-2.198421224;2005;Bjornoya;Brunnichs guillemot
0.61949056;2006;Bjornoya;Brunnichs guillemot
-1.795324707;2007;Bjornoya;Brunnichs guillemot
1.229618327;2008;Bjornoya;Brunnichs guillemot
0.932702637;2009;Bjornoya;Brunnichs guillemot
1.833276367;2010;Bjornoya;Brunnichs guillemot
1.287113444;2011;Bjornoya;Brunnichs guillemot
1.39683431;2012;Bjornoya;Brunnichs guillemot
1.060042318;2013;Bjornoya;Brunnichs guillemot
1.778894043;2014;Bjornoya;Brunnichs guillemot
1.997786458;2015;Bjornoya;Brunnichs guillemot
-0.337398275;2016;Bjornoya;Brunnichs guillemot
0.043583171;2017;Bjornoya;Brunnichs guillemot
-0.333003743;2018;Bjornoya;Brunnichs guillemot
-2.32976888;2019;Bjornoya;Brunnichs guillemot
0.391483561;2020;Bjornoya;Brunnichs guillemot
1.908614095;2021;Bjornoya;Brunnichs guillemot
2.159244792;2022;Bjornoya;Brunnichs guillemot
2.059289551;2023;Bjornoya;Brunnichs guillemot
1.909834798;2024;Bjornoya;Brunnichs guillemot
2.23663737;2025;Bjornoya;Brunnichs guillemot
2.738366699;2026;Bjornoya;Brunnichs guillemot
2.864892578;2027;Bjornoya;Brunnichs guillemot
2.796777344;2028;Bjornoya;Brunnichs guillemot
1.938073731;2029;Bjornoya;Brunnichs guillemot
2.324446615;2030;Bjornoya;Brunnichs guillemot
2.371748861;2031;Bjornoya;Brunnichs guillemot
1.567590332;2032;Bjornoya;Brunnichs guillemot
1.856632487;2033;Bjornoya;Brunnichs guillemot
2.386234538;2034;Bjornoya;Brunnichs guillemot
2.820255534;2035;Bjornoya;Brunnichs guillemot
2.415551758;2036;Bjornoya;Brunnichs guillemot
2.361047363;2037;Bjornoya;Brunnichs guillemot
2.195214844;2038;Bjornoya;Brunnichs guillemot
1.642195638;2039;Bjornoya;Brunnichs guillemot
2.804406738;2040;Bjornoya;Brunnichs guillemot
2.726464844;2041;Bjornoya;Brunnichs guillemot
2.985620117;2042;Bjornoya;Brunnichs guillemot
2.997277832;2043;Bjornoya;Brunnichs guillemot
2.741316732;2044;Bjornoya;Brunnichs guillemot
2.667667643;2045;Bjornoya;Brunnichs guillemot
2.924422201;2046;Bjornoya;Brunnichs guillemot
3.210026042;2047;Bjornoya;Brunnichs guillemot
3.118636068;2048;Bjornoya;Brunnichs guillemot
3.428918457;2049;Bjornoya;Brunnichs guillemot
3.549849447;2050;Bjornoya;Brunnichs guillemot
7.541595997;1950;Isfjorden;Brunnichs guillemot
7.145364778;1951;Isfjorden;Brunnichs guillemot
7.885907104;1952;Isfjorden;Brunnichs guillemot
7.207269833;1953;Isfjorden;Brunnichs guillemot
7.490982186;1954;Isfjorden;Brunnichs guillemot
7.19684525;1955;Isfjorden;Brunnichs guillemot
-0.358935057;1956;Isfjorden;Brunnichs guillemot
-0.506081478;1957;Isfjorden;Brunnichs guillemot
-0.403865544;1958;Isfjorden;Brunnichs guillemot
-0.636800481;1959;Isfjorden;Brunnichs guillemot
-0.241353241;1960;Isfjorden;Brunnichs guillemot
-0.330917957;1961;Isfjorden;Brunnichs guillemot
-0.119868427;1962;Isfjorden;Brunnichs guillemot
-0.440093192;1963;Isfjorden;Brunnichs guillemot
-0.133604554;1964;Isfjorden;Brunnichs guillemot
-0.067990465;1965;Isfjorden;Brunnichs guillemot
-0.278338308;1966;Isfjorden;Brunnichs guillemot
-0.225286176;1967;Isfjorden;Brunnichs guillemot
-0.153499888;1968;Isfjorden;Brunnichs guillemot
-1.33051465;1969;Isfjorden;Brunnichs guillemot
-0.306212264;1970;Isfjorden;Brunnichs guillemot
-0.426568071;1971;Isfjorden;Brunnichs guillemot
-0.349099765;1972;Isfjorden;Brunnichs guillemot
-0.395316023;1973;Isfjorden;Brunnichs guillemot
-0.936633457;1974;Isfjorden;Brunnichs guillemot
-0.495857584;1975;Isfjorden;Brunnichs guillemot
-1.19966689;1976;Isfjorden;Brunnichs guillemot
-0.365531315;1977;Isfjorden;Brunnichs guillemot
-0.194188186;1978;Isfjorden;Brunnichs guillemot
-0.65538184;1979;Isfjorden;Brunnichs guillemot
7.541595997;1980;Isfjorden;Brunnichs guillemot
7.145364778;1981;Isfjorden;Brunnichs guillemot
7.885907104;1982;Isfjorden;Brunnichs guillemot
7.207269833;1983;Isfjorden;Brunnichs guillemot
7.490982186;1984;Isfjorden;Brunnichs guillemot
7.19684525;1985;Isfjorden;Brunnichs guillemot
-0.358935057;1986;Isfjorden;Brunnichs guillemot
-0.506081478;1987;Isfjorden;Brunnichs guillemot
-0.403865544;1988;Isfjorden;Brunnichs guillemot
-0.636800481;1989;Isfjorden;Brunnichs guillemot
-0.241353241;1990;Isfjorden;Brunnichs guillemot
-0.330917957;1991;Isfjorden;Brunnichs guillemot
-0.119868427;1992;Isfjorden;Brunnichs guillemot
-0.440093192;1993;Isfjorden;Brunnichs guillemot
-0.133604554;1994;Isfjorden;Brunnichs guillemot
